run,type,module,name,attrname,attrvalue,value
General-120-20231219-20:28:01-7232,config,,,SuperMarket.checkout.p,0,
General-120-20231219-20:28:01-7232,config,,,SuperMarket.checkout.classifier.K,1000,
General-120-20231219-20:28:01-7232,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-120-20231219-20:28:01-7232,config,,,num-rngs,2,
General-120-20231219-20:28:01-7232,config,,,SuperMarket.source.rng-0,0,
General-120-20231219-20:28:01-7232,config,,,SuperMarket.source.rng-1,1,
General-120-20231219-20:28:01-7232,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-120-20231219-20:28:01-7232,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-120-20231219-20:28:01-7232,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-145-20231219-20:28:06-16660,runattr,,,configname,General,
General-145-20231219-20:28:06-16660,runattr,,,datetime,20231219-20:28:06,
General-145-20231219-20:28:06-16660,runattr,,,datetimef,20231219-202806,
General-145-20231219-20:28:06-16660,runattr,,,experiment,General,
General-145-20231219-20:28:06-16660,runattr,,,inifile,omnetpp.ini,
General-145-20231219-20:28:06-16660,runattr,,,iterationvars,,
General-145-20231219-20:28:06-16660,runattr,,,iterationvarsd,,
General-145-20231219-20:28:06-16660,runattr,,,iterationvarsf,,
General-145-20231219-20:28:06-16660,runattr,,,measurement,,
General-145-20231219-20:28:06-16660,runattr,,,network,SuperMarket,
General-145-20231219-20:28:06-16660,runattr,,,processid,16660,
General-145-20231219-20:28:06-16660,runattr,,,repetition,145,
General-145-20231219-20:28:06-16660,runattr,,,replication,#145,
General-145-20231219-20:28:06-16660,runattr,,,resultdir,results,
General-145-20231219-20:28:06-16660,runattr,,,runnumber,145,
General-145-20231219-20:28:06-16660,runattr,,,seedset,145,
General-145-20231219-20:28:06-16660,config,,,network,SuperMarket,
General-145-20231219-20:28:06-16660,config,,,sim-time-limit,60s * 60 * 24,
General-145-20231219-20:28:06-16660,config,,,repeat,500,
General-145-20231219-20:28:06-16660,config,,,seed-set,145,
General-145-20231219-20:28:06-16660,config,,,SuperMarket.C,4,
General-145-20231219-20:28:06-16660,config,,,SuperMarket.checkout.p,0,
General-145-20231219-20:28:06-16660,config,,,SuperMarket.checkout.classifier.K,1000,
General-145-20231219-20:28:06-16660,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-145-20231219-20:28:06-16660,config,,,num-rngs,2,
General-145-20231219-20:28:06-16660,config,,,SuperMarket.source.rng-0,0,
General-145-20231219-20:28:06-16660,config,,,SuperMarket.source.rng-1,1,
General-145-20231219-20:28:06-16660,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-145-20231219-20:28:06-16660,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-145-20231219-20:28:06-16660,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-146-20231219-20:28:06-1916,runattr,,,configname,General,
General-146-20231219-20:28:06-1916,runattr,,,datetime,20231219-20:28:06,
General-146-20231219-20:28:06-1916,runattr,,,datetimef,20231219-202806,
General-146-20231219-20:28:06-1916,runattr,,,experiment,General,
General-146-20231219-20:28:06-1916,runattr,,,inifile,omnetpp.ini,
General-146-20231219-20:28:06-1916,runattr,,,iterationvars,,
General-146-20231219-20:28:06-1916,runattr,,,iterationvarsd,,
General-146-20231219-20:28:06-1916,runattr,,,iterationvarsf,,
General-146-20231219-20:28:06-1916,runattr,,,measurement,,
General-146-20231219-20:28:06-1916,runattr,,,network,SuperMarket,
General-146-20231219-20:28:06-1916,runattr,,,processid,1916,
General-146-20231219-20:28:06-1916,runattr,,,repetition,146,
General-146-20231219-20:28:06-1916,runattr,,,replication,#146,
General-146-20231219-20:28:06-1916,runattr,,,resultdir,results,
General-146-20231219-20:28:06-1916,runattr,,,runnumber,146,
General-146-20231219-20:28:06-1916,runattr,,,seedset,146,
General-146-20231219-20:28:06-1916,config,,,network,SuperMarket,
General-146-20231219-20:28:06-1916,config,,,sim-time-limit,60s * 60 * 24,
General-146-20231219-20:28:06-1916,config,,,repeat,500,
General-146-20231219-20:28:06-1916,config,,,seed-set,146,
General-146-20231219-20:28:06-1916,config,,,SuperMarket.C,4,
General-146-20231219-20:28:06-1916,config,,,SuperMarket.checkout.p,0,
General-146-20231219-20:28:06-1916,config,,,SuperMarket.checkout.classifier.K,1000,
General-146-20231219-20:28:06-1916,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-146-20231219-20:28:06-1916,config,,,num-rngs,2,
General-146-20231219-20:28:06-1916,config,,,SuperMarket.source.rng-0,0,
General-146-20231219-20:28:06-1916,config,,,SuperMarket.source.rng-1,1,
General-146-20231219-20:28:06-1916,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-146-20231219-20:28:06-1916,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-146-20231219-20:28:06-1916,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-113-20231219-20:28:00-5824,runattr,,,configname,General,
General-113-20231219-20:28:00-5824,runattr,,,datetime,20231219-20:28:00,
General-113-20231219-20:28:00-5824,runattr,,,datetimef,20231219-202800,
General-113-20231219-20:28:00-5824,runattr,,,experiment,General,
General-113-20231219-20:28:00-5824,runattr,,,inifile,omnetpp.ini,
General-113-20231219-20:28:00-5824,runattr,,,iterationvars,,
General-113-20231219-20:28:00-5824,runattr,,,iterationvarsd,,
General-113-20231219-20:28:00-5824,runattr,,,iterationvarsf,,
General-113-20231219-20:28:00-5824,runattr,,,measurement,,
General-113-20231219-20:28:00-5824,runattr,,,network,SuperMarket,
General-113-20231219-20:28:00-5824,runattr,,,processid,5824,
General-113-20231219-20:28:00-5824,runattr,,,repetition,113,
General-113-20231219-20:28:00-5824,runattr,,,replication,#113,
General-113-20231219-20:28:00-5824,runattr,,,resultdir,results,
General-113-20231219-20:28:00-5824,runattr,,,runnumber,113,
General-113-20231219-20:28:00-5824,runattr,,,seedset,113,
General-113-20231219-20:28:00-5824,config,,,network,SuperMarket,
General-113-20231219-20:28:00-5824,config,,,sim-time-limit,60s * 60 * 24,
General-113-20231219-20:28:00-5824,config,,,repeat,500,
General-113-20231219-20:28:00-5824,config,,,seed-set,113,
General-113-20231219-20:28:00-5824,config,,,SuperMarket.C,4,
General-113-20231219-20:28:00-5824,config,,,SuperMarket.checkout.p,0,
General-113-20231219-20:28:00-5824,config,,,SuperMarket.checkout.classifier.K,1000,
General-113-20231219-20:28:00-5824,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-113-20231219-20:28:00-5824,config,,,num-rngs,2,
General-113-20231219-20:28:00-5824,config,,,SuperMarket.source.rng-0,0,
General-113-20231219-20:28:00-5824,config,,,SuperMarket.source.rng-1,1,
General-113-20231219-20:28:00-5824,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-113-20231219-20:28:00-5824,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-113-20231219-20:28:00-5824,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-148-20231219-20:28:06-19192,runattr,,,configname,General,
General-148-20231219-20:28:06-19192,runattr,,,datetime,20231219-20:28:06,
General-148-20231219-20:28:06-19192,runattr,,,datetimef,20231219-202806,
General-148-20231219-20:28:06-19192,runattr,,,experiment,General,
General-148-20231219-20:28:06-19192,runattr,,,inifile,omnetpp.ini,
General-148-20231219-20:28:06-19192,runattr,,,iterationvars,,
General-148-20231219-20:28:06-19192,runattr,,,iterationvarsd,,
General-148-20231219-20:28:06-19192,runattr,,,iterationvarsf,,
General-148-20231219-20:28:06-19192,runattr,,,measurement,,
General-148-20231219-20:28:06-19192,runattr,,,network,SuperMarket,
General-148-20231219-20:28:06-19192,runattr,,,processid,19192,
