run,type,module,name,attrname,attrvalue,value
ContinuityTest-217-20231222-16:02:43-18416,runattr,,,configname,ContinuityTest,
ContinuityTest-217-20231222-16:02:43-18416,runattr,,,datetime,20231222-16:02:43,
ContinuityTest-217-20231222-16:02:43-18416,runattr,,,datetimef,20231222-160243,
ContinuityTest-217-20231222-16:02:43-18416,runattr,,,experiment,ContinuityTest,
ContinuityTest-217-20231222-16:02:43-18416,runattr,,,inifile,omnetpp.ini,
ContinuityTest-217-20231222-16:02:43-18416,runattr,,,iterationvars,"$0=exponential(34s, 0)",
ContinuityTest-217-20231222-16:02:43-18416,runattr,,,iterationvarsd,"exponential(34s,_0)",
ContinuityTest-217-20231222-16:02:43-18416,runattr,,,iterationvarsf,"exponential(34s,_0)-",
ContinuityTest-217-20231222-16:02:43-18416,runattr,,,measurement,"$0=exponential(34s, 0)",
ContinuityTest-217-20231222-16:02:43-18416,runattr,,,network,SuperMarket,
ContinuityTest-217-20231222-16:02:43-18416,runattr,,,processid,18416,
ContinuityTest-217-20231222-16:02:43-18416,runattr,,,repetition,17,
ContinuityTest-217-20231222-16:02:43-18416,runattr,,,replication,#17,
ContinuityTest-217-20231222-16:02:43-18416,runattr,,,resultdir,results,
ContinuityTest-217-20231222-16:02:43-18416,runattr,,,runnumber,217,
ContinuityTest-217-20231222-16:02:43-18416,runattr,,,seedset,17,
ContinuityTest-217-20231222-16:02:43-18416,config,,,sim-time-limit,60s * 60 * 24,
ContinuityTest-217-20231222-16:02:43-18416,config,,,repeat,50,
ContinuityTest-217-20231222-16:02:43-18416,config,,,seed-set,17,
ContinuityTest-217-20231222-16:02:43-18416,config,,,SuperMarket.C,4,
ContinuityTest-217-20231222-16:02:43-18416,config,,,SuperMarket.checkout.p,0.5,
ContinuityTest-217-20231222-16:02:43-18416,config,,,SuperMarket.checkout.classifier.K,8,
ContinuityTest-217-20231222-16:02:43-18416,config,,,SuperMarket.checkout.queues.serviceTime,3s,
ContinuityTest-217-20231222-16:02:43-18416,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
ContinuityTest-217-20231222-16:02:43-18416,config,,,SuperMarket.source.interArrivalTime,"exponential(34s, 0)",
ContinuityTest-217-20231222-16:02:43-18416,config,,,SuperMarket.source.numberOfItems,"int(exponential(19, 1)+1)",
ContinuityTest-217-20231222-16:02:43-18416,config,,,network,SuperMarket,
ContinuityTest-217-20231222-16:02:43-18416,config,,,sim-time-limit,60s * 60 * 24,
ContinuityTest-217-20231222-16:02:43-18416,config,,,repeat,50,
ContinuityTest-217-20231222-16:02:43-18416,config,,,seed-set,17,
ContinuityTest-217-20231222-16:02:43-18416,config,,,SuperMarket.C,4,
ContinuityTest-217-20231222-16:02:43-18416,config,,,SuperMarket.checkout.p,0.5,
ContinuityTest-217-20231222-16:02:43-18416,config,,,SuperMarket.checkout.classifier.K,16,
ContinuityTest-217-20231222-16:02:43-18416,config,,,SuperMarket.checkout.queues.serviceTime,3s,
ContinuityTest-217-20231222-16:02:43-18416,config,,,num-rngs,2,
ContinuityTest-217-20231222-16:02:43-18416,config,,,SuperMarket.source.rng-0,0,
ContinuityTest-217-20231222-16:02:43-18416,config,,,SuperMarket.source.rng-1,1,
ContinuityTest-217-20231222-16:02:43-18416,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
ContinuityTest-217-20231222-16:02:43-18416,config,,,SuperMarket.source.numberOfItems,"int(exponential(19, 1)+1)",
ContinuityTest-217-20231222-16:02:43-18416,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
ContinuityTest-235-20231222-16:02:48-17988,runattr,,,configname,ContinuityTest,
ContinuityTest-235-20231222-16:02:48-17988,runattr,,,datetime,20231222-16:02:48,
ContinuityTest-235-20231222-16:02:48-17988,runattr,,,datetimef,20231222-160248,
ContinuityTest-235-20231222-16:02:48-17988,runattr,,,experiment,ContinuityTest,
ContinuityTest-235-20231222-16:02:48-17988,runattr,,,inifile,omnetpp.ini,
ContinuityTest-235-20231222-16:02:48-17988,runattr,,,iterationvars,"$0=exponential(34s, 0)",
ContinuityTest-235-20231222-16:02:48-17988,runattr,,,iterationvarsd,"exponential(34s,_0)",
ContinuityTest-235-20231222-16:02:48-17988,runattr,,,iterationvarsf,"exponential(34s,_0)-",
ContinuityTest-235-20231222-16:02:48-17988,runattr,,,measurement,"$0=exponential(34s, 0)",
ContinuityTest-235-20231222-16:02:48-17988,runattr,,,network,SuperMarket,
ContinuityTest-235-20231222-16:02:48-17988,runattr,,,processid,17988,
ContinuityTest-235-20231222-16:02:48-17988,runattr,,,repetition,35,
ContinuityTest-235-20231222-16:02:48-17988,runattr,,,replication,#35,
ContinuityTest-235-20231222-16:02:48-17988,runattr,,,resultdir,results,
ContinuityTest-235-20231222-16:02:48-17988,runattr,,,runnumber,235,
ContinuityTest-235-20231222-16:02:48-17988,runattr,,,seedset,35,
ContinuityTest-235-20231222-16:02:48-17988,config,,,sim-time-limit,60s * 60 * 24,
ContinuityTest-235-20231222-16:02:48-17988,config,,,repeat,50,
ContinuityTest-235-20231222-16:02:48-17988,config,,,seed-set,35,
ContinuityTest-235-20231222-16:02:48-17988,config,,,SuperMarket.C,4,
ContinuityTest-235-20231222-16:02:48-17988,config,,,SuperMarket.checkout.p,0.5,
ContinuityTest-235-20231222-16:02:48-17988,config,,,SuperMarket.checkout.classifier.K,8,
ContinuityTest-235-20231222-16:02:48-17988,config,,,SuperMarket.checkout.queues.serviceTime,3s,
ContinuityTest-235-20231222-16:02:48-17988,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
