run,type,module,name,attrname,attrvalue,value
ContinuityTest-261-20231222-16:02:55-7288,runattr,,,configname,ContinuityTest,
ContinuityTest-261-20231222-16:02:55-7288,runattr,,,datetime,20231222-16:02:55,
ContinuityTest-261-20231222-16:02:55-7288,runattr,,,datetimef,20231222-160255,
ContinuityTest-261-20231222-16:02:55-7288,runattr,,,experiment,ContinuityTest,
ContinuityTest-261-20231222-16:02:55-7288,runattr,,,inifile,omnetpp.ini,
ContinuityTest-261-20231222-16:02:55-7288,runattr,,,iterationvars,"$0=exponential(35s, 0)",
ContinuityTest-261-20231222-16:02:55-7288,runattr,,,iterationvarsd,"exponential(35s,_0)",
ContinuityTest-261-20231222-16:02:55-7288,runattr,,,iterationvarsf,"exponential(35s,_0)-",
ContinuityTest-261-20231222-16:02:55-7288,runattr,,,measurement,"$0=exponential(35s, 0)",
ContinuityTest-261-20231222-16:02:55-7288,runattr,,,network,SuperMarket,
ContinuityTest-261-20231222-16:02:55-7288,runattr,,,processid,7288,
ContinuityTest-261-20231222-16:02:55-7288,runattr,,,repetition,11,
ContinuityTest-261-20231222-16:02:55-7288,runattr,,,replication,#11,
ContinuityTest-261-20231222-16:02:55-7288,runattr,,,resultdir,results,
ContinuityTest-261-20231222-16:02:55-7288,runattr,,,runnumber,261,
ContinuityTest-261-20231222-16:02:55-7288,runattr,,,seedset,11,
ContinuityTest-261-20231222-16:02:55-7288,config,,,sim-time-limit,60s * 60 * 24,
ContinuityTest-261-20231222-16:02:55-7288,config,,,repeat,50,
ContinuityTest-261-20231222-16:02:55-7288,config,,,seed-set,11,
ContinuityTest-261-20231222-16:02:55-7288,config,,,SuperMarket.C,4,
ContinuityTest-261-20231222-16:02:55-7288,config,,,SuperMarket.checkout.p,0.5,
ContinuityTest-261-20231222-16:02:55-7288,config,,,SuperMarket.checkout.classifier.K,8,
ContinuityTest-261-20231222-16:02:55-7288,config,,,SuperMarket.checkout.queues.serviceTime,3s,
ContinuityTest-261-20231222-16:02:55-7288,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
ContinuityTest-261-20231222-16:02:55-7288,config,,,SuperMarket.source.interArrivalTime,"exponential(35s, 0)",
ContinuityTest-261-20231222-16:02:55-7288,config,,,SuperMarket.source.numberOfItems,"int(exponential(19, 1)+1)",
ContinuityTest-261-20231222-16:02:55-7288,config,,,network,SuperMarket,
ContinuityTest-261-20231222-16:02:55-7288,config,,,sim-time-limit,60s * 60 * 24,
ContinuityTest-261-20231222-16:02:55-7288,config,,,repeat,50,
ContinuityTest-261-20231222-16:02:55-7288,config,,,seed-set,11,
ContinuityTest-261-20231222-16:02:55-7288,config,,,SuperMarket.C,4,
ContinuityTest-261-20231222-16:02:55-7288,config,,,SuperMarket.checkout.p,0.5,
ContinuityTest-261-20231222-16:02:55-7288,config,,,SuperMarket.checkout.classifier.K,16,
ContinuityTest-261-20231222-16:02:55-7288,config,,,SuperMarket.checkout.queues.serviceTime,3s,
ContinuityTest-261-20231222-16:02:55-7288,config,,,num-rngs,2,
ContinuityTest-261-20231222-16:02:55-7288,config,,,SuperMarket.source.rng-0,0,
ContinuityTest-261-20231222-16:02:55-7288,config,,,SuperMarket.source.rng-1,1,
ContinuityTest-261-20231222-16:02:55-7288,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
ContinuityTest-261-20231222-16:02:55-7288,config,,,SuperMarket.source.numberOfItems,"int(exponential(19, 1)+1)",
ContinuityTest-261-20231222-16:02:55-7288,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
ContinuityTest-284-20231222-16:03:02-19744,runattr,,,configname,ContinuityTest,
ContinuityTest-284-20231222-16:03:02-19744,runattr,,,datetime,20231222-16:03:02,
ContinuityTest-284-20231222-16:03:02-19744,runattr,,,datetimef,20231222-160302,
ContinuityTest-284-20231222-16:03:02-19744,runattr,,,experiment,ContinuityTest,
ContinuityTest-284-20231222-16:03:02-19744,runattr,,,inifile,omnetpp.ini,
ContinuityTest-284-20231222-16:03:02-19744,runattr,,,iterationvars,"$0=exponential(35s, 0)",
