run,type,module,name,attrname,attrvalue,value
General-2-20231219-17:45:53-8124,config,,,SuperMarket.checkout.p,0.5,
General-2-20231219-17:45:53-8124,config,,,SuperMarket.checkout.classifier.K,1000,
General-2-20231219-17:45:53-8124,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-2-20231219-17:45:53-8124,config,,,num-rngs,2,
General-2-20231219-17:45:53-8124,config,,,SuperMarket.source.rng-0,0,
General-2-20231219-17:45:53-8124,config,,,SuperMarket.source.rng-1,1,
General-2-20231219-17:45:53-8124,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-2-20231219-17:45:53-8124,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-2-20231219-17:45:53-8124,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-21-20231219-17:45:54-13448,runattr,,,configname,General,
General-21-20231219-17:45:54-13448,runattr,,,datetime,20231219-17:45:54,
General-21-20231219-17:45:54-13448,runattr,,,datetimef,20231219-174554,
General-21-20231219-17:45:54-13448,runattr,,,experiment,General,
General-21-20231219-17:45:54-13448,runattr,,,inifile,omnetpp.ini,
General-21-20231219-17:45:54-13448,runattr,,,iterationvars,,
General-21-20231219-17:45:54-13448,runattr,,,iterationvarsd,,
General-21-20231219-17:45:54-13448,runattr,,,iterationvarsf,,
General-21-20231219-17:45:54-13448,runattr,,,measurement,,
General-21-20231219-17:45:54-13448,runattr,,,network,SuperMarket,
General-21-20231219-17:45:54-13448,runattr,,,processid,13448,
General-21-20231219-17:45:54-13448,runattr,,,repetition,21,
General-21-20231219-17:45:54-13448,runattr,,,replication,#21,
General-21-20231219-17:45:54-13448,runattr,,,resultdir,results,
General-21-20231219-17:45:54-13448,runattr,,,runnumber,21,
General-21-20231219-17:45:54-13448,runattr,,,seedset,21,
General-21-20231219-17:45:54-13448,config,,,network,SuperMarket,
General-21-20231219-17:45:54-13448,config,,,sim-time-limit,60s * 60 * 24,
General-21-20231219-17:45:54-13448,config,,,repeat,100,
General-21-20231219-17:45:54-13448,config,,,seed-set,21,
General-21-20231219-17:45:54-13448,config,,,SuperMarket.C,4,
General-21-20231219-17:45:54-13448,config,,,SuperMarket.checkout.p,0.5,
General-21-20231219-17:45:54-13448,config,,,SuperMarket.checkout.classifier.K,1000,
General-21-20231219-17:45:54-13448,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-21-20231219-17:45:54-13448,config,,,num-rngs,2,
General-21-20231219-17:45:54-13448,config,,,SuperMarket.source.rng-0,0,
General-21-20231219-17:45:54-13448,config,,,SuperMarket.source.rng-1,1,
General-21-20231219-17:45:54-13448,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-21-20231219-17:45:54-13448,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-21-20231219-17:45:54-13448,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-48-20231219-17:45:55-976,runattr,,,configname,General,
General-48-20231219-17:45:55-976,runattr,,,datetime,20231219-17:45:55,
General-48-20231219-17:45:55-976,runattr,,,datetimef,20231219-174555,
General-48-20231219-17:45:55-976,runattr,,,experiment,General,
General-48-20231219-17:45:55-976,runattr,,,inifile,omnetpp.ini,
General-48-20231219-17:45:55-976,runattr,,,iterationvars,,
General-48-20231219-17:45:55-976,runattr,,,iterationvarsd,,
General-48-20231219-17:45:55-976,runattr,,,iterationvarsf,,
General-48-20231219-17:45:55-976,runattr,,,measurement,,
General-48-20231219-17:45:55-976,runattr,,,network,SuperMarket,
General-48-20231219-17:45:55-976,runattr,,,processid,976,
General-48-20231219-17:45:55-976,runattr,,,repetition,48,
General-48-20231219-17:45:55-976,runattr,,,replication,#48,
General-48-20231219-17:45:55-976,runattr,,,resultdir,results,
General-48-20231219-17:45:55-976,runattr,,,runnumber,48,
General-48-20231219-17:45:55-976,runattr,,,seedset,48,
General-48-20231219-17:45:55-976,config,,,network,SuperMarket,
General-48-20231219-17:45:55-976,config,,,sim-time-limit,60s * 60 * 24,
General-48-20231219-17:45:55-976,config,,,repeat,100,
General-48-20231219-17:45:55-976,config,,,seed-set,48,
General-48-20231219-17:45:55-976,config,,,SuperMarket.C,4,
General-48-20231219-17:45:55-976,config,,,SuperMarket.checkout.p,0.5,
General-48-20231219-17:45:55-976,config,,,SuperMarket.checkout.classifier.K,1000,
General-48-20231219-17:45:55-976,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-48-20231219-17:45:55-976,config,,,num-rngs,2,
General-48-20231219-17:45:55-976,config,,,SuperMarket.source.rng-0,0,
General-48-20231219-17:45:55-976,config,,,SuperMarket.source.rng-1,1,
General-48-20231219-17:45:55-976,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-48-20231219-17:45:55-976,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-48-20231219-17:45:55-976,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-20-20231219-17:45:54-3240,runattr,,,configname,General,
General-20-20231219-17:45:54-3240,runattr,,,datetime,20231219-17:45:54,
General-20-20231219-17:45:54-3240,runattr,,,datetimef,20231219-174554,
General-20-20231219-17:45:54-3240,runattr,,,experiment,General,
General-20-20231219-17:45:54-3240,runattr,,,inifile,omnetpp.ini,
General-20-20231219-17:45:54-3240,runattr,,,iterationvars,,
General-20-20231219-17:45:54-3240,runattr,,,iterationvarsd,,
General-20-20231219-17:45:54-3240,runattr,,,iterationvarsf,,
General-20-20231219-17:45:54-3240,runattr,,,measurement,,
General-20-20231219-17:45:54-3240,runattr,,,network,SuperMarket,
