run,type,module,name,attrname,attrvalue,value
General-10-20231217-12:28:07-18408,runattr,,,repetition,10,
General-10-20231217-12:28:07-18408,runattr,,,replication,#10,
General-10-20231217-12:28:07-18408,runattr,,,resultdir,results,
General-10-20231217-12:28:07-18408,runattr,,,runnumber,10,
General-10-20231217-12:28:07-18408,runattr,,,seedset,10,
General-10-20231217-12:28:07-18408,config,,,network,SuperMarket,
General-10-20231217-12:28:07-18408,config,,,sim-time-limit,60s * 60 * 24,
General-10-20231217-12:28:07-18408,config,,,repeat,40,
General-10-20231217-12:28:07-18408,config,,,seed-set,10,
General-10-20231217-12:28:07-18408,config,,,SuperMarket.C,4,
General-10-20231217-12:28:07-18408,config,,,SuperMarket.checkout.p,0.5,
General-10-20231217-12:28:07-18408,config,,,SuperMarket.checkout.classifier.K,8,
General-10-20231217-12:28:07-18408,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-10-20231217-12:28:07-18408,config,,,num-rngs,2,
General-10-20231217-12:28:07-18408,config,,,SuperMarket.source.rng-0,0,
General-10-20231217-12:28:07-18408,config,,,SuperMarket.source.rng-1,1,
General-10-20231217-12:28:07-18408,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-10-20231217-12:28:07-18408,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-10-20231217-12:28:07-18408,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-7-20231217-12:28:07-22804,runattr,,,configname,General,
General-7-20231217-12:28:07-22804,runattr,,,datetime,20231217-12:28:07,
General-7-20231217-12:28:07-22804,runattr,,,datetimef,20231217-122807,
General-7-20231217-12:28:07-22804,runattr,,,experiment,General,
General-7-20231217-12:28:07-22804,runattr,,,inifile,omnetpp.ini,
General-7-20231217-12:28:07-22804,runattr,,,iterationvars,,
General-7-20231217-12:28:07-22804,runattr,,,iterationvarsd,,
General-7-20231217-12:28:07-22804,runattr,,,iterationvarsf,,
General-7-20231217-12:28:07-22804,runattr,,,measurement,,
General-7-20231217-12:28:07-22804,runattr,,,network,SuperMarket,
General-7-20231217-12:28:07-22804,runattr,,,processid,22804,
General-7-20231217-12:28:07-22804,runattr,,,repetition,7,
General-7-20231217-12:28:07-22804,runattr,,,replication,#7,
General-7-20231217-12:28:07-22804,runattr,,,resultdir,results,
General-7-20231217-12:28:07-22804,runattr,,,runnumber,7,
General-7-20231217-12:28:07-22804,runattr,,,seedset,7,
General-7-20231217-12:28:07-22804,config,,,network,SuperMarket,
General-7-20231217-12:28:07-22804,config,,,sim-time-limit,60s * 60 * 24,
General-7-20231217-12:28:07-22804,config,,,repeat,40,
General-7-20231217-12:28:07-22804,config,,,seed-set,7,
General-7-20231217-12:28:07-22804,config,,,SuperMarket.C,4,
General-7-20231217-12:28:07-22804,config,,,SuperMarket.checkout.p,0.5,
General-7-20231217-12:28:07-22804,config,,,SuperMarket.checkout.classifier.K,8,
General-7-20231217-12:28:07-22804,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-7-20231217-12:28:07-22804,config,,,num-rngs,2,
General-7-20231217-12:28:07-22804,config,,,SuperMarket.source.rng-0,0,
General-7-20231217-12:28:07-22804,config,,,SuperMarket.source.rng-1,1,
General-7-20231217-12:28:07-22804,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-7-20231217-12:28:07-22804,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-7-20231217-12:28:07-22804,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-2-20231217-12:28:06-21908,runattr,,,configname,General,
General-2-20231217-12:28:06-21908,runattr,,,datetime,20231217-12:28:06,
General-2-20231217-12:28:06-21908,runattr,,,datetimef,20231217-122806,
General-2-20231217-12:28:06-21908,runattr,,,experiment,General,
General-2-20231217-12:28:06-21908,runattr,,,inifile,omnetpp.ini,
General-2-20231217-12:28:06-21908,runattr,,,iterationvars,,
General-2-20231217-12:28:06-21908,runattr,,,iterationvarsd,,
General-2-20231217-12:28:06-21908,runattr,,,iterationvarsf,,
General-2-20231217-12:28:06-21908,runattr,,,measurement,,
General-2-20231217-12:28:06-21908,runattr,,,network,SuperMarket,
General-2-20231217-12:28:06-21908,runattr,,,processid,21908,
General-2-20231217-12:28:06-21908,runattr,,,repetition,2,
General-2-20231217-12:28:06-21908,runattr,,,replication,#2,
General-2-20231217-12:28:06-21908,runattr,,,resultdir,results,
General-2-20231217-12:28:06-21908,runattr,,,runnumber,2,
General-2-20231217-12:28:06-21908,runattr,,,seedset,2,
General-2-20231217-12:28:06-21908,config,,,network,SuperMarket,
General-2-20231217-12:28:06-21908,config,,,sim-time-limit,60s * 60 * 24,
General-2-20231217-12:28:06-21908,config,,,repeat,40,
General-2-20231217-12:28:06-21908,config,,,seed-set,2,
General-2-20231217-12:28:06-21908,config,,,SuperMarket.C,4,
General-2-20231217-12:28:06-21908,config,,,SuperMarket.checkout.p,0.5,
General-2-20231217-12:28:06-21908,config,,,SuperMarket.checkout.classifier.K,8,
General-2-20231217-12:28:06-21908,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-2-20231217-12:28:06-21908,config,,,num-rngs,2,
General-2-20231217-12:28:06-21908,config,,,SuperMarket.source.rng-0,0,
General-2-20231217-12:28:06-21908,config,,,SuperMarket.source.rng-1,1,
General-2-20231217-12:28:06-21908,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-2-20231217-12:28:06-21908,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-2-20231217-12:28:06-21908,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-1-20231217-12:28:06-12320,runattr,,,configname,General,
General-1-20231217-12:28:06-12320,runattr,,,datetime,20231217-12:28:06,
